orderID,orderTime,userID,couponID,price,basePrice,reward,premiumProduct,productGroup,categoryIDs,couponUsed
2191,29-01-2015 17:11,1cb40d283be1d703e32713d6fd328718,39d908406120f083333b6076a929a0d8,4.58,2.29,1.57,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
191,16-01-2015 10:33,ea9c8af52a543f67f299f2a01cc78792,dfb00d857d617e7aebf22b3f4ba90bd0,11.32037655,0.493234662,0.951552978,0,666705af2b0fb5346d02f605983aea58,b7e3b0110f96213f5087034b92be487a,0
4267,21-02-2015 08:06,7bf3d46c1a33ce20bba92b53bbcf2ee8,935a908bec5fc6547132cb49e4599274,6.85,6.85,0.94,0,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
711,08-03-2015 17:03,5b0264b8b02a78bd3fdad7ca31fdb60a,d3b4d269fa652a5dc50f9501b0079e7e,2.737936211,3.036086123,1.907577433,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
2063,05-02-2015 22:59,312948cdd3c8fe9e4a436d4b553d01a8,d39d5ec9d5d7f3f343f6a68500efbc5c,4.662275286,1.612759612,1.279762049,1,94a7d11a8972ed94819c748a1d1b42f8,b7e3b0110f96213f5087034b92be487a,0
2303,30-01-2015 15:08,7d65b7fab51ab2924008e8a9e6170571,00b4d339678b1b4c0054ee1c278e18f2,3.2,2.13,0.94,0,bc9a47aafbf15f17451830057947f0a3,b78123c345b9f8a300a7fac7a735a8bd,0
3452,12-02-2015 14:20,b4639ec6cdf6e6bcdb948eea44d84163,227adeba8c2da7c04063b3cfda9821f4,3.52,1.76,0.63,1,86400818cd399e401fef12f5e220240d,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",0
3178,09-02-2015 15:37,1f9e8b5c4b03a029548857de537e2f86,c080e1aec3d35b7f24b17da522d2cb4e,5.37,3.58,1.88,0,c2edc4102bfcb5992539274018c6e1ef,b7e3b0110f96213f5087034b92be487a,0
3074,27-01-2015 22:07,814c7ffcae102fe0074dd5ab30010567,b8f371dbdebaac6690ee833dad4851f1,6.818064843,3.800136192,0.619053201,1,39e4f48802c4f1dfa349ef08ae751901,b7e3b0110f96213f5087034b92be487a,0
4062,19-02-2015 08:10,e3e587ee4f5b6bc973df228d8eaf490b,09fe12ca0930a60e9393d35fe708e7f4,8.89,3.7,1.26,0,a240b3940110f9bd715b1a7a623f06ee,b7e3b0110f96213f5087034b92be487a,0
2161,29-01-2015 13:49,9d33d8989e6ad10a54727da03d145782,173cac356b89eee4fcfa9eeb2a8a8f2c,6.11,2.04,1.26,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
3044,07-02-2015 23:02,3515a1b9232f41fbf3e7425b90d9f9b0,82f2a99dbb7ea62cff21af07c29535ec,4.21,3.51,1.26,0,920c97ba22e2235de589e5cc9b391709,b78123c345b9f8a300a7fac7a735a8bd,0
3099,29-01-2015 10:00,05d063eacec51762820470ca600c8f98,206c2e2726747d5003d4801e8eff09c7,2.89491234,1.894292831,0.939412166,0,8cd3ca727f953085065f8d55e58ad069,b7e3b0110f96213f5087034b92be487a,0
4360,28-01-2015 11:35,e610bfd278ceb98a22cae23f35306e0d,4e5e5698b14ea2d8d6f49135f8de3fe8,4.952149496,1.489041396,0.965328864,0,86400818cd399e401fef12f5e220240d,b7e3b0110f96213f5087034b92be487a,0
907,01-02-2015 21:14,59ed8352ee141efa4a8e12a050dcc0c2,4c6691f002fca82a7927904c76fc763a,16.45113793,3.24430357,1.578500828,1,5e24ab46af72b5605beaafbf6e36d551,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",1
88,06-01-2015 21:55,d407e201d751971fdec16f105429a8fe,5d96db67d86eb69fc545bad897b420ac,13.85,5.54,1.57,0,94a7d11a8972ed94819c748a1d1b42f8,"796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7",0
2956,06-02-2015 14:12,dbadaa27dfbd0fca88a392cf16bc0d62,4ce3c509389b6526e79971e4aefea0cb,4.45,2.22,0.94,1,920c97ba22e2235de589e5cc9b391709,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",0
2665,13-01-2015 16:58,ad87ec10b1154cb5175a0283dc3f7f9b,de8a8f6e04c37ba0f0e1c1e430daa1f2,5.476293794,0.836265071,1.906519199,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
2552,02-02-2015 15:36,363eaaa6463beca7e47757dcb60925e6,64c077acae28babd14ab6ffd73b9cf89,3.89,1.95,0.94,0,c2edc4102bfcb5992539274018c6e1ef,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
2203,29-01-2015 18:49,ffe1258b0fba033ad6ff327ed68918c1,220d0cefa050b18801e27f418d5e016c,3.61,4.82,1.26,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,1
1287,18-01-2015 17:48,d6b2e03bc1998dfb5089d06be1ebf672,5aea2e3b181a550ccd212e75f8e78b49,9.96,1.99,0.94,0,aad45830af47197327d9e538aebebbfe,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
4315,22-02-2015 08:45,b56567e0c0579b88ef5dae88017115cd,bfa26f6be90ccf1ecca0bdb742f19d66,7.36,0,1.57,0,8a6c29208a565244cb02b1c2940fbfc9,f74dc92e8e6835ab41d6cb2ca7fc70f9,1
5716,05-03-2015 13:57,b8fa046037a976ab09fb3c93e0c4735e,a6f321b6e5cdc83deb463f46d1921df2,7.5,1.25,0.63,0,113593efe095675415192b4aa1ab8653,"b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7",0
2666,19-01-2015 11:20,ad6d52453a625c67af1ece2a67ca9e7c,bcf015266d8b4014d2ab5c48423964a5,3.140043333,0.021801675,1.279188154,0,1ab8f2da2e6452c08ea81d6d6597f6be,b78123c345b9f8a300a7fac7a735a8bd,0
5820,06-03-2015 12:49,317bf12b1257d6c07cabd06284eddd33,a00deb04c4d57548628fc8314edcbbb4,13.2,11.99,0.94,0,645dd2d872e6d5f4db5598ddecc789d2,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
2886,28-02-2015 21:04,68fa9c2e0e95c6c233c62fd8a43a331e,c014810fe61149179a6bfe5c09eea397,8.140296779,2.025368958,1.581114911,1,bc9a47aafbf15f17451830057947f0a3,b7e3b0110f96213f5087034b92be487a,0
1733,24-01-2015 20:06,d57b05ccac3db7ba9d05878e6aef5045,fa5621b2c36c4c13859f0acd71a1594f,6.44,2.14,0.94,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
2177,24-02-2015 19:11,8a394db41ff9dbfb9d257aeac268bdca,bb26c71d53705d417ce1c64c26944025,4.174835264,2.486689391,1.273889978,0,f6793dea55df14a51ad9d7cd6af3b458,f929d7624d13f00e1ca52c9edb5c03ba,0
1333,19-01-2015 09:20,65f18181c1ff8911d91143d57e8a3c86,33938a9ff8009822e901fd00bd981571,7.32,2.08,1.57,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
2107,29-01-2015 08:14,d014c8cf86a833c5dd453de0671d4bdd,a35974920ba3c9b3a6e50a89910e6b81,9.17,2.04,0.94,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
60,06-01-2015 20:01,bf23e175f796724280ea5099d0d555ac,bf16137f98e32acbcf1b512c760413bd,13.11,7.28,0.63,0,c06dc2b4a5f7ecdfa27a83acf7a29423,b7e3b0110f96213f5087034b92be487a,0
4368,22-02-2015 16:55,61d243b9086a69af4b96cb97bf5b1401,5ebacce6945034da01b25afc47dfe3f7,6.3,3.15,0.63,1,920c97ba22e2235de589e5cc9b391709,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,ac6d9e2b42dff101d8e6e5582d7a45cf",0
251,07-01-2015 21:56,0180c9fa0ee8974ab6b59feaad3292c4,33938a9ff8009822e901fd00bd981571,7.32,2.08,1.57,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
3378,11-02-2015 17:40,8400afa99de6dda1e2dcde2a4dc00e1a,f4ead01415c0c1367aa83d5481fa4e7e,3.43,0,1.57,0,dc140663301ed170b7e065adbe4ab044,"b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7",0
4044,18-02-2015 22:45,b27dd5ba10b7af0f0f1df6d2810fadd4,d34abf035883459c91b9048c311fae3a,6.67,1.67,1.26,0,a240b3940110f9bd715b1a7a623f06ee,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
3450,15-01-2015 10:32,e823e11509a63eccc3629e5753de0367,d88fabfdb72ef3759309e79de53abb3c,4.69024324,1.614532349,1.876141092,0,6836a7a8561303059584cc9ec4c51d0d,b7e3b0110f96213f5087034b92be487a,0
2406,01-02-2015 11:13,4ced8b2e2ffcc403ce2dca9c6878d55a,a48a5da0a8b7a987217a2f21f73bbcaf,4.26,2.13,1.26,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
2245,07-02-2015 22:54,0859f77029a2d1e987705c4f97cb367a,a22cedb9b07c05a005244a98f4155ef5,8.986345856,2.460133526,1.258596468,1,113593efe095675415192b4aa1ab8653,b7e3b0110f96213f5087034b92be487a,0
3075,06-01-2015 18:57,54f929bc977769cb0cd3f3d730193347,b3dca93c5020bd3878090da9aef5bb90,3.599629264,12.05241528,0.945993139,0,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77",0
4102,19-02-2015 14:55,99d90d40094d37511a5f0ea178536efa,59e09e3492c665d76ef335a5466c1cee,5.51,2.11,1.26,0,ca7734a09ece2e6d5f3535b2b7e31fe0,"b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7",0
290,25-01-2015 18:34,5d07edab6135662b7c1cd58b3eb0f360,3e0acfc088f0a85a8900f5953790c3ec,4.359836121,0.592520354,0.961088166,0,94a7d11a8972ed94819c748a1d1b42f8,f12c4112c9ea685dc2d2705b1448bfbc,0
5291,01-03-2015 14:57,2b698e708fa1f54f8d428b164bcb6062,72a574014398d358cb09b9930517de6b,9.22,3.07,1.57,0,5e24ab46af72b5605beaafbf6e36d551,1f26675d7c5cfea5899291a241171282,1
11,25-02-2015 07:18,4e4e9e78e27b1a7c250336ff4a082528,4bbe6be6e3c5795fb17608bd504fe2ce,5.894880822,5.219837746,1.89058009,0,97a11aefc5a386a2121a3d169db6fb4c,b7e3b0110f96213f5087034b92be487a,0
5368,01-03-2015 20:36,a304dc77891bf82b1a8b7941afcd624a,d3b4d269fa652a5dc50f9501b0079e7e,10,166.72,0.94,1,113593efe095675415192b4aa1ab8653,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",1
5095,27-02-2015 15:19,278aca7643baa02e56c86221337b6cf0,c8b90486e29c2e3b8f052c1d983a5007,5.93,0.74,1.26,0,a6f3e5d1f0cf7b3efae1d3458aed908b,b78123c345b9f8a300a7fac7a735a8bd,0
1091,26-02-2015 21:44,ad2b1d5bd01c3d59797b74281d7184f1,b858181f2c87dd1fff4769d8454bb25d,4.112586334,1.741966717,1.942176222,0,443cdbe7628a33457d2822ed1ed36a54,b78123c345b9f8a300a7fac7a735a8bd,0
3209,09-02-2015 21:49,03c41f884db2e2978fc34b192664ec64,9adac6a8fd6e66904bbd0f55fb30a1b1,4.17,2.6,1.57,0,766fb91efebff83f298f780e7524b276,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
2693,04-02-2015 03:22,57c8f6e684256f0669767f9d0685ff4a,5069920f9e77e09f451ba0bcd92e0f2d,3.7,2.46,1.26,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
3497,12-02-2015 22:03,40a1781d096b5dd06664e79ef84d1ed4,8b064295bf28681d6eefdcd3d2d12872,3.43,2.37,1.26,0,c6c09263ddbac092fa9decae04aadbec,796c5815752a170021838a78bf7fab34,0
1013,14-01-2015 20:53,89752df84d2b691f584fb8442b0f1f68,9adac6a8fd6e66904bbd0f55fb30a1b1,4.17,2.6,1.57,0,766fb91efebff83f298f780e7524b276,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
2855,05-02-2015 13:13,ddcb2d87b04e06ac572a66635d0f20c1,1807a139da0082b752f663b57f288f60,5.51,2.2,1.57,0,1ef19c9784479b56fef6f611f635cac3,f03040c27bfa597712980825477b32d5,0
863,13-01-2015 14:08,2bc3a1b67e892d1e40bf585714c8ee3d,bb65f2282678236d4dddd89909e4901c,3.98,1.99,1.88,0,d1b083d764bac332ee2715c369cf7ec1,"796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77",1
3694,15-02-2015 18:54,317afd7c799c03660e0dc9c2db5dc53f,9c047b65b5aecee4794e0bb774332999,5.79,4.82,1.57,0,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
1517,21-01-2015 15:55,4289148e155cfa22f19e8acddcf6e109,e524a2bf5c889a01c8ec64f53d1da65a,3.66,1.14,1.57,0,0c241dc5c75b0e08a401d564f6cbb31d,796c5815752a170021838a78bf7fab34,0
1640,10-01-2015 13:49,af5eaa3997b99b943786ac5502873a1a,0ad06343007b7f7569ff6f3661404c88,3.156698326,1.922372713,1.268647484,1,77a290ef19cb678ca64332e7148dc6f5,"796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7",0
5539,03-03-2015 20:56,3a8932bc3f7ada6a81714cd30a914cde,71c149a2e6fc2eefa3b465e79c5f9c37,2.41,0.48,1.57,0,13b9412a5495ba81ac2e2df3bcdabe8f,e73355e7a58b57d741111e7ab3855265,0
1160,16-01-2015 16:25,2470ff7de48dd3c25aa75c4d73485b49,fb00bb904a1da7f372654919b2fe0f96,50.01,20.01,1.57,0,a2157bce965eeb5ba02b77e704dcca7b,796c5815752a170021838a78bf7fab34,0
5625,04-03-2015 18:17,be47a9bbfba16ee6d6d7c5d929465e13,a35974920ba3c9b3a6e50a89910e6b81,9.17,2.04,0.94,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",0
3985,18-02-2015 15:02,d779bbe7c1c8d64fb61cfa19c27e7801,1f3aaf0b1a5fd3b26f5beba311b9927e,6.85,0.69,1.26,0,2f23ebd03536e92a7be326ab3d2fb3cf,f74dc92e8e6835ab41d6cb2ca7fc70f9,0
3774,26-02-2015 07:35,8a9cb585394ea221ac2d6557341be70d,91078e6e34ba850d9343b66924c153c3,5.319683281,3.094842116,0.950542758,1,bfdca7185ad7366f965590bab1417db5,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,ac6d9e2b42dff101d8e6e5582d7a45cf",1
2274,13-01-2015 14:26,ad51782c71b4498a3619713990244f9e,9fc811a9ed2c6b9b9eb903678c317188,7.04676111,0.704617527,1.585117797,0,a240b3940110f9bd715b1a7a623f06ee,b7e3b0110f96213f5087034b92be487a,0
270,25-02-2015 08:54,b4b05e468a042754cdc3af63a4bfde94,d56f6bc40302a0b0fb41df2cfafa5564,9.483362015,3.239390108,0.700585587,0,a7ac75fff375132f9b4753d55aada511,"b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7",0
5567,04-03-2015 07:13,38f71c38fa1ef645e237795bca021060,e7fcd62fa9ab961cc1ec6cc1b1adfc83,3.66,0.94,0.94,0,a6f3e5d1f0cf7b3efae1d3458aed908b,b78123c345b9f8a300a7fac7a735a8bd,1
257,28-01-2015 17:50,481d1ec2e02f350df8cad49191178f93,f6d305b79e5063f562d330f3707b0e33,4.216980003,2.441823978,1.919129671,1,920c97ba22e2235de589e5cc9b391709,f12c4112c9ea685dc2d2705b1448bfbc,0
3394,19-02-2015 08:10,47e687f261feee6cc2e23f09a7ca1689,135d160270e0224e6cf5652be9cd3abd,18.01224601,3.628056507,0.68875053,0,645dd2d872e6d5f4db5598ddecc789d2,1f26675d7c5cfea5899291a241171282,0
5695,05-03-2015 10:18,a87e0b609be16465903d4539593bffc9,173cac356b89eee4fcfa9eeb2a8a8f2c,6.11,2.04,1.26,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b7e3b0110f96213f5087034b92be487a,0
1273,18-01-2015 16:00,23f731d12ef3b8b6eaea1dd975b2859f,b1d96c5975287e067c2e3d8dd5fae23b,5.19,0,1.26,0,94a7d11a8972ed94819c748a1d1b42f8,796c5815752a170021838a78bf7fab34,0
161,07-01-2015 12:27,4905a1090aa113b242801b8d8b3c5bcb,4b3d20326ee7282b3935ef9e3ccb3680,3.38,0.33,2.51,0,dfdafe6072d292c0e574d684199e77e7,f74dc92e8e6835ab41d6cb2ca7fc70f9,0
4562,24-02-2015 15:25,b48dc9c8691b60fcc7900d54a4d8131b,0bb214453d424872e49527d58056ba2f,5.56,4.27,1.57,0,c2edc4102bfcb5992539274018c6e1ef,b7e3b0110f96213f5087034b92be487a,1
1604,22-01-2015 13:30,ce6cd9712306d1211013e944640e653f,d34abf035883459c91b9048c311fae3a,6.67,1.67,1.26,0,a240b3940110f9bd715b1a7a623f06ee,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",1
3200,22-01-2015 13:30,608d96be4df7e1f44bf7ba3574acbe5e,3c723b6f28cfb5f7031a330421b45bb4,7.712295324,7.154765116,1.568648911,1,aad45830af47197327d9e538aebebbfe,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",0
406,30-01-2015 11:04,9713193715567e0809c4b6d0d8bc3ba0,72e002695857a9af7633380528a81511,5.081380112,2.030598707,0.724814911,0,a7ac75fff375132f9b4753d55aada511,b7e3b0110f96213f5087034b92be487a,0
620,04-02-2015 12:03,8baf8eed23d20e5843b34c218aa22048,88258bcc0389d4a1825ebafeda054f72,7.946846649,1.180109937,1.578848801,0,86400818cd399e401fef12f5e220240d,b7e3b0110f96213f5087034b92be487a,0
3841,17-02-2015 16:14,8661b1fa912bf696539c285b83b9d03c,a8ac23a70ca69fb939c1c243fcb81942,12.6,2.8,1.88,0,c2edc4102bfcb5992539274018c6e1ef,b7e3b0110f96213f5087034b92be487a,1
4137,19-02-2015 19:08,26fe8f951230afff536feede9ce51bba,9adac6a8fd6e66904bbd0f55fb30a1b1,4.17,2.6,1.57,0,766fb91efebff83f298f780e7524b276,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
8,06-01-2015 15:29,8877a81d04e853bc31c50da2bd2afaff,a35974920ba3c9b3a6e50a89910e6b81,9.17,2.04,0.94,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970",1
1759,25-01-2015 13:59,9d33d8989e6ad10a54727da03d145782,c708b4bf0a1e9b2696b007425f05af0c,15.75,8.74,0.94,0,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7",0
4302,23-02-2015 14:15,ee9e18e0c4cf21ec4196fb3d2f529e04,76639acec805c25aedc8097939a8f7ba,3.322069773,2.58961144,1.26346536,1,c2edc4102bfcb5992539274018c6e1ef,"e73355e7a58b57d741111e7ab3855265,1f26675d7c5cfea5899291a241171282",0
2341,03-03-2015 20:33,5238031af6b1259d116df9f7790de584,999ef9656607ec843141582ecc783578,5.637479303,1.703149551,0.963693718,0,bfdca7185ad7366f965590bab1417db5,b78123c345b9f8a300a7fac7a735a8bd,0
4829,25-02-2015 21:55,e5512124e00ad02d2cf71be46e39f2cd,bb46c93201975ba6bb9fe1e4e44bcbf9,4.26,3.27,1.57,0,bfdca7185ad7366f965590bab1417db5,b7e3b0110f96213f5087034b92be487a,0
4661,24-02-2015 21:21,1e6c838ccc56b3f77a7d262cfd4836fd,a687672f8e05f47a593e7535423fc421,7.36,2.45,1.26,0,a240b3940110f9bd715b1a7a623f06ee,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
224,07-01-2015 17:18,9f30fe823d7c0659defacf430f7b347c,bd5208dae418c83c0623e1e6fc6f48a1,5.382711642,1.753728085,0.963915244,0,ca7734a09ece2e6d5f3535b2b7e31fe0,b78123c345b9f8a300a7fac7a735a8bd,0
3483,05-02-2015 23:07,8a4883efc3b32b9ba8e25e0746ede486,8694d6c0e1104868c909efbd546fb0e4,12.45823717,1.764710589,0.957042179,0,dc140663301ed170b7e065adbe4ab044,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
1244,29-01-2015 17:06,d6f02c9018c20043a5d3636ed896f504,c884b816f4c7f889f9a8d8855b0bcf7f,16.73372431,11.49136228,1.270094652,0,a7ac75fff375132f9b4753d55aada511,1f26675d7c5cfea5899291a241171282,0
2448,08-01-2015 23:03,ecc0abb30479ff3cb829e1a704e6204a,e517af7eb5bb99c146b72b404a32e44f,8.261940502,141.8783738,0.949314686,0,daf40da25b745f9c176c910885d8c1d3,"796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77",0
3594,14-02-2015 01:28,71c4b8c654dc9c6738242b4c0970375b,5aea2e3b181a550ccd212e75f8e78b49,9.96,1.99,0.94,0,aad45830af47197327d9e538aebebbfe,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",1
107,29-01-2015 11:11,1e8e1c3d3500a61eca7bbe1f1d5c0be8,7a7f9ba1fbc1577b0cc0e46ad655aae9,3.928460872,1.79233747,1.597076971,0,113593efe095675415192b4aa1ab8653,"796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7",0
4313,21-02-2015 23:41,0a202a29955f72c601f3b5f170ce5032,ecaec2344473e5101ff940b1ce67f8ae,2.5,1.46,0.63,0,e07e0204e8a62673afc9ad29b4f79f4a,b7e3b0110f96213f5087034b92be487a,0
70,06-01-2015 20:41,4296fd6548fcbd66e4f946e92e97c203,60beeeba67a2582fd85dd966ff5a4579,9.17,3.67,1.26,1,c06dc2b4a5f7ecdfa27a83acf7a29423,"b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77",0
4931,04-02-2015 00:48,fc88721847a10eddc918cfdbc1739ca3,cea0245fec0e7cb66ba01dedaf55f89f,5.189284234,7.397311009,1.58132568,0,fbfe2213c9cd7c4c8e922d6d1d92cf66,"b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf",0
296,11-02-2015 19:51,589791472d65d331c029de8eae0cf3f1,b3dca93c5020bd3878090da9aef5bb90,3.669085413,1.593047661,1.922979795,0,e07e0204e8a62673afc9ad29b4f79f4a,796c5815752a170021838a78bf7fab34,0
501,09-01-2015 17:26,da65bea82db459b230e64c3a414939b7,76639acec805c25aedc8097939a8f7ba,5.97,1.99,1.57,0,a240b3940110f9bd715b1a7a623f06ee,b7e3b0110f96213f5087034b92be487a,0
2605,03-02-2015 12:15,a394dbea42e0d919027d5322fc919423,c2bb85c0478ceb1ee1dd99b1e7c41885,5.51,1.57,1.57,0,de034f488e4325bc48f34437c3254590,"20f8b79b37604a501d0dde8e7d98d0f8,7a04f5ee0a1363e6af5ca20434ed72a0,796c5815752a170021838a78bf7fab34,acd2ceca1bb5baf9ae8429fab2b0192b",1
1404,19-01-2015 23:01,28b7079d1753c1ab2c93b5fd634cad8b,3eb50767336529917651977918daa44a,7.78,2.59,1.57,0,5e24ab46af72b5605beaafbf6e36d551,1f26675d7c5cfea5899291a241171282,0
198,07-01-2015 17:00,bc68536ed8cfa4b5c09011782681ad74,4257cceb6468eee719c27060ad310687,7.22,2.89,2.2,0,7de50d28d59f72c28e762dbf764fb7db,"796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7",0
469,04-03-2015 15:13,1933b7b215894bb0dbdb4076866feda4,d1ff7fa8fdbfa228205ee2cfbb1daeb3,5.86749034,2.265652811,0.641310547,0,a7ac75fff375132f9b4753d55aada511,1f26675d7c5cfea5899291a241171282,0
777,12-01-2015 00:18,d4bc0ecf0b1212b5049086690d657d1a,4c1276a95111d0298594870ac48a4357,6.02,4.63,1.88,0,bfdca7185ad7366f965590bab1417db5,"b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf",1
4590,24-02-2015 16:30,80040a08b8264ded6ae54f9afad25f05,5e35cfad6fb373945cdd97e7f0e836fe,2.96,0,1.26,1,dc140663301ed170b7e065adbe4ab044,"b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970",0
2635,28-01-2015 19:50,9cb83a64469cc708f88a5f28c5535470,e58653bab9e67237d2e37e2fb578264f,3.193887745,1.566506449,1.27355822,0,6984ac43dd7ef0bc67e62234a4153132,b7e3b0110f96213f5087034b92be487a,0
383,12-02-2015 10:16,4f3ae35050c5ff3cfdcc217ae75f3fab,32ff5b61ad13a040b010875642ca1d30,6.231809806,1.929459902,1.591327871,0,ff71426445fcdb2faddeb77b05052b05,"796c5815752a170021838a78bf7fab34,acd2ceca1bb5baf9ae8429fab2b0192b",1
66,28-02-2015 16:52,577f20f0814be818853bf1026f759948,50ed98770ca3f39bd906a5fcf43e80b5,5.048361841,1.572381501,1.94154311,0,2ef931ec37855444a94b2e752e32d96e,"b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77",0
293,25-02-2015 13:51,cf7d0e0d9556bd5bece1b03169e39f32,e5a0f869471fb566b476d5132ff4f99f,5.616163662,1.841700431,1.272102765,1,ef461633061718c7d0a47677fad3372f,b7e3b0110f96213f5087034b92be487a,0
3548,07-01-2015 10:10,81adc480648169d8147e1694bfafc057,9a6a7d99292dc761002057d267ddb63b,12.30776131,3.086171454,1.254946688,0,6d7ba606f769a0327c1c111ef8d0a681,1f26675d7c5cfea5899291a241171282,0
4941,29-01-2015 15:51,efafa1d32e685f0ae7e43118983a4173,d26ac2a90c76bdcc305f2e63f6ca30d8,3.796961237,3.136275621,0.95145826,0,8709c622a524b70a29ec1da3a278bb11,"796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7",0
5852,06-03-2015 20:32,4583cd34e40873fd481457e36be8c693,196a6f4106e0cf5b438cc7b16ead6ef6,8.94,3.58,1.57,0,666705af2b0fb5346d02f605983aea58,b7e3b0110f96213f5087034b92be487a,1
3660,15-02-2015 12:51,dc9ab4e6ce3879791c6c845b495d3f07,f4ead01415c0c1367aa83d5481fa4e7e,3.43,0,1.57,0,dc140663301ed170b7e065adbe4ab044,"b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7",1
